Commission_Period,Commission_Amount,Agent_Name,Agent_ID,Company,Plan_Name,Source
2024-06-01,25.5,Kathryn DE LA Evans,21270115,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Derek  Wood,56155454,Thomas Smith,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Derek  Wood,56155454,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey  Bradshaw,58413258,Todd Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Bradshaw,58413258,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Parks,42827590,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey  Parks,42827590,Victor Ramos,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Chelsey  Browning,41908607,"Shelly Johnston DBA Mcgrath, Fernandez and Cohen",Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Chelsey  Browning,41908607,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Chelsey  Watson,27033646,Megan Ramos,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Watson,27033646,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey  Nguyen Decker,88423312,Samuel K Ochoa,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Chelsey  Nguyen Decker,88423312,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Chelsey  Marsh,40718402,Samantha Green,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Marsh,40718402,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey  Carpenter,64191914,Daniel A Holland Parks,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Carpenter,64191914,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Daniels,41018634,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey  Daniels,41018634,Javier Meyers,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Barnes Hudson,46658707,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey  Barnes Hudson,46658707,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Singh,69631857,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Chelsey  Singh,69631857,Monica M Page Gilbert Ramirez May LLC,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Chelsey  Wright,38280661,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey  Wright,38280661,Marvin Carpenter,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey  Jacobs,31898286,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey  Jacobs,31898286,Steven Ward,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey Robinson,73220344,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey Robinson,73220344,Laurie Lee,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey B White,87910478,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Chelsey B White,87910478,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey Sherman,43601935,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey Sherman,43601935,Patrick De La Evans,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey D Hernandez,80231310,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey D Hernandez,80231310,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey J Arias,20878097,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey J Arias,20878097,Marvin Carpenter,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey M Mcclure,66822434,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey M Mcclure,66822434,Austin Davis,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey M Armstrong,41787308,Daniel A Holland Parks,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey M Armstrong,41787308,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey R Perkins,13917907,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Chelsey R Perkins,13917907,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Chelsey Jacobs,42599616,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Chelsey Jacobs,42599616,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Amy  Galloway,59831398,Paul Knox,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Amy  Galloway,59831398,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Johnathan  Barnes,44035545,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Johnathan  Barnes,44035545,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-01-01,175.0,Johnathan  Hicks,99831479,Marvin Carpenter,,Healthfirst
2024-06-01,25.5,Gregory  Petty,71426022,Eric R Wilson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  Petty,71426022,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  Chase,57249616,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Chase,57249616,Kevin V Parks,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Parker,38871059,James Gregory Martinez,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  Parker,38871059,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Pierce,37582150,Daniel A Holland Parks,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Gregory  Pierce,37582150,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Gregory  Glenn,92353583,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Gregory  Glenn,92353583,Todd Martinez,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Gregory  DE Obrien Pena,72850695,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Gregory  DE Obrien Pena,72850695,Joseph Bradley Torres,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Fitzgerald,52661237,"Alexis Freeman Anderson DBA Nguyen, Shelton and Odonnell",Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Gregory  Fitzgerald,89671143,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  Fitzgerald,52661237,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Gregory  Fitzgerald,89671143,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Roberts,26445008,Samuel K Ochoa,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  Roberts,26445008,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  Brock,37699787,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Brock,37699787,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-01-01,175.0,Gregory  Ward,98286116,Marvin Carpenter,,Healthfirst
2024-06-01,10.42,Gregory  Mcclure Jones,92028856,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Gregory  Mcclure Jones,92028856,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Gregory  Brown,64215038,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Gregory  Brown,64215038,Sierra Shelly Ward,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Gregory  White,94010430,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  White,94010430,Pamela Friedman,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Gregory  White Harding,55881468,James F Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  White Harding,55881468,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Kim,92053760,James F Scott,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Gregory  Kim,92053760,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-02-01,175.0,Gregory  Barnes JR,94712338,Austin Davis,,Healthfirst
2024-06-01,10.42,Gregory  Walton,54738458,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Walton,54738458,Elizabeth Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  Donald,54448470,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Gregory  Donald,54448470,Cesar A White Sanders,Healthfirst Signature (HMO),Healthfirst
2024-01-01,175.0,Gregory  Nielsen,17100793,Marvin Carpenter,,Healthfirst
2024-06-01,10.42,Gregory  Ayala,93261603,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Ayala,93261603,Austin Davis,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory  Jordan,67885091,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory  Jordan,67885091,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory A Lee,51529714,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Gregory A Lee,51529714,Brittany L Smith,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Gregory C Benjamin,47643216,Delta Care Corporation,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,25.5,Gregory C Benjamin,47643216,Jacqueline Margaret Flores,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,10.42,Gregory D Torres,42484129,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory D Torres,42484129,Pamela Friedman,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Galloway Burns,33641309,Joseph M Moore,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Gregory Galloway Burns,33641309,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-02-01,175.0,Gregory F Martinez,90788529,Jennifer Moore,,Healthfirst
2024-06-01,178.5,Gregory Butler,74227115,Jeffrey Long,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Butler,97015316,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,102.08,Gregory Butler,74227115,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,21.25,Gregory Butler,97015316,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Roth,49399346,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Roth,49399346,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Roth Hayden,33410579,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Roth Hayden,33410579,Jennifer Jackson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Rasmussen,86433579,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Gregory Rasmussen,86433579,Cesar A White Sanders,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Gregory M Clark,10048757,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Gregory M Clark,10048757,Anna Evans,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Gregory Carpenter,64803384,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Carpenter,64803384,Todd Martinez,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Rodriguez,42939802,James Gregory Martinez,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Rodriguez,42939802,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Green Carpenter,94630828,James F Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Green Carpenter,94630828,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,102.08,Gregory P Villegas,74884900,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,178.5,Gregory P Villegas,74884900,Brittany L Smith,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Gregory R Thompson,28843402,Patty S Jackson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory R Thompson,28843402,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory R Jones,80404775,Delta Care Corporation,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,25.5,Gregory R Jones,80404775,Jacqueline Margaret Flores,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,10.42,Gregory R Roth Evans,51942525,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory R Roth Evans,51942525,Diana Hayes Wilson Consulting Cherry Flowers Inc,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory R Wright,78953613,James F Scott,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Gregory R Wright,78953613,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Gregory Page,33725559,Todd Scott,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Page,33725559,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Kent,81462272,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Kent,33130603,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Kent,33130603,Jennifer Jackson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Kent,81462272,Dillon Reese Parker,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Jacobs,12436933,Daniel A Holland Parks,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,10.42,Gregory Jacobs,12436933,Delta Care Corporation,Healthfirst Increased Benefits Plan (HMO),Healthfirst
2024-06-01,25.5,Gregory Jacobs Neal,81219811,Cynthia Smith Contreras Patel,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Jacobs Neal,81219811,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Gregory Hernandez,57786873,Patty S Jackson,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Gregory Hernandez,57786873,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Pamela  Myers,43379131,Tracy g Perez DBA Miller PLC,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Pamela  Myers,43379131,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,25.5,Pamela  Medina,37621330,Tracy g Perez DBA Miller PLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Pamela  Medina,37621330,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Suzanne  Medina,45704725,Dylan J Ward,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Suzanne  Medina,45704725,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Victoria Thomas,66345722,Delta Care Corporation,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Victoria Thomas,66345722,Javier Meyers,Healthfirst CompleteCare (HMO SNP),Healthfirst
2024-06-01,25.5,Andrew  Hodge,99720518,Diana Foster,Healthfirst Signature (HMO),Healthfirst
2024-06-01,10.42,Andrew  Hodge,99720518,Delta Care Corporation,Healthfirst Signature (HMO),Healthfirst
2024-06-01,21.25,Joshua  Robinson,33079751,Diana Foster,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,10.42,Joshua  Robinson,33079751,Delta Care Corporation,Healthfirst 65 Plus Plan (HMO),Healthfirst
2024-06-01,10.42,Deborah Gardner,37808507,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Deborah Gardner,37808507,Nicole Jonathan Mcclure DBA Ruiz-Huff,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Alex  Friedman,49873676,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Alex  Friedman,49873676,Kathy Jones,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Travis  Johnson,49723475,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Travis  Johnson,49723475,Kevin V Parks,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Ashley A Munoz,73831393,Tracy g Perez DBA Miller PLC,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Ashley A Munoz,73831393,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Pamela L Burns,59938167,Joseph M Moore,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Pamela L Burns,59938167,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Kristin A Herrera,76301939,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Kristin A Herrera,76301939,Patrick De La Evans,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Jessica A Perez,86085997,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Jessica A Perez,86085997,Austin Davis,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Mark E Martin Torres,82680810,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Mark E Martin Torres,82680810,Chelsea Butler Good Leach Senior Services Corp,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,25.5,Jessica D Fox,81928761,Tammy Roth,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Jessica D Fox,81928761,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
2024-06-01,10.42,Samuel C Morris Vargas,41813521,Delta Care Corporation,Healthfirst Life Improvement Plan (HMO SNP),Healthfirst
